# RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,
##RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.hookline,entity.priceDisplayValue,entity.priceOriginalValue,entity.dealerLocatorUrl,entity.productGroup,entity.brandValueClass,entity.onlineDate,entity.keyBenefits1,entity.keyBenefits2,entity.keyBenefits3,entity.keyBenefits4,entity.keyBenefits5
WAE16160BC,arsiv,arsiv,Maxx 6,//media3.bosch-home.com/Product_Shots/600x600/MCSA028349_WAE16160BC_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAE16160BC?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAE16160BC,Otomatik çamaşır makinesi,-,0,Enerji Etiketi: A / A / D,6 kg kapasite,Devir sayısı: 400 - 800 dev/dak,çok katlı su koruma,
WAB202S2TR,arsiv,arsiv,Otomatik çamaşır makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00675177_WAB202S2TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAB202S2TR?breadcrumb=null,0,0,Maxx serisi VarioPerfect™ ile hızlı yada enerji tasarrufu sağlayan çamaşır yıkama imkanı sunuyor.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAB202S2TR,-,Serie | 2,0,Aktif Su™: 2 kademeli miktar otomaği sudan tasarruf edilmesini sağlar.,VarioPerfect™ ile %65 e varan oranda zaman; %50 ye varan oranda enerji tasarrufu.,A+++ enerji verimlilik seviyesi.,,
WAB20262TR,arsiv,arsiv,Otomatik çamaşır makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00645824_WAB20262TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAB20262TR?breadcrumb=null,0,0,Maxx serisi VarioPerfect™ ile hızlı yada enerji tasarrufu sağlayan çamaşır yıkama imkanı sunuyor.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAB20262TR,-,Serie | 2,0,ActiveWater™: 2 kademeli miktar otomaği sudan tasarruf edilmesini sağlar.,VarioPerfect™ ile %65 e varan oranda zaman; %50 ye varan oranda enerji tasarrufu.,A+++ enerji verimlilik seviyesi.,,
WAB16262TR,arsiv,arsiv,Otomatik çamaşır makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00645822_WAB16262TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAB16262TR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAB16262TR,-,Serie | 2,0,ActiveWater™: 2 kademeli miktar otomaği sudan tasarruf edilmesini sağlar.,VarioPerfect™ ile %65 e varan oranda zaman; %50 ye varan oranda enerji tasarrufu.,A+++ enerji verimlilik seviyesi.,,
WAB16212TR,arsiv,arsiv,Otomatik çamaşır makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00645819_WAB16212TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAB16212TR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAB16212TR,-,Serie | 2,0,"Alerjen bünyeler ve çocuklar için geliştirilmiş ECARF sertifikalı ""AllergyPlus&Baby"" programı",Aktif Su™: 2 kademeli miktar otomaği sudan tasarruf edilmesini sağlar.,VarioPerfect™ ile %65 e varan oranda zaman; %50 ye varan oranda enerji tasarrufu.,A+++ enerji verimlilik seviyesi.,
WAB16060TR,arsiv,arsiv,Otomatik çamaşır makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00407402_WAB16060TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAB16060TR?breadcrumb=null,0,0,Aktif Su: Tamburun tam yada yarım dolu olduğunu algılayarak su tüketimini ayarlar- doğanın korunmasını sağlar.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAB16060TR,-,Serie | 2,0,ActiveWater™: 2 kademeli miktar otomaği sudan tasarruf edilmesini sağlar.,A+ Enerji sınıfı,,,
WAB12060TR,arsiv,arsiv,Otomatik çamaşır makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00407404_WAB12060TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAB12060TR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAB12060TR,-,Serie | 2,0,ActiveWater™: 2 kademeli miktar otomaği sudan tasarruf edilmesini sağlar.,A+ Enerji sınıfı,,,
WAA20160TR,arsiv,arsiv,Classixx 5 1000,//media3.bosch-home.com/Product_Shots/600x600/MCSA024877_WAA20160TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAA20160TR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAA20160TR,Otomatik çamaşır makinesi,-,0,Enerji Etiketi: A / A / C,5 kg kapasite,Sıkma devri: 1000/600 devir,Soğuk su girişi,
WAA2011GTR,arsiv,arsiv,Classixx 5 1000,//media3.bosch-home.com/Product_Shots/600x600/MCSA028802_WAA2011GTR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAA2011GTR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAA2011GTR,Otomatik çamaşır makinesi,-,0,Enerji Etiketi: A / A / C,5 kg kapasite,Sıcak-soğuk su girişi,Devir sayısı: 600 - 1000 dev/dak,
WAA16161BC,arsiv,arsiv,Classixx 5,//media3.bosch-home.com/Product_Shots/600x600/MCSA035124_WAA16161BC_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAA16161BC?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAA16161BC,Otomatik çamaşır makinesi,-,0,Enerji Etiketi: A / A / D,5 kg kapasite,Devir sayısı: 800 devir,Çok katlı su koruması,
WAA16160TR,arsiv,arsiv,Classixx 5 800,//media3.bosch-home.com/Product_Shots/600x600/MCSA025172_WAA16160TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAA16160TR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAA16160TR,otomatik çamaşır makinesi,-,0,Enerji Etiketi: A / A / D,5 kg yıkama kapasitesi,Sıkma devri: 800 devir,Soğuk su girişi,
WAA16110TR,arsiv,arsiv,Classixx 5 800,//media3.bosch-home.com/Product_Shots/600x600/MCSA025171_WAA16110TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAA16110TR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAA16110TR,otomatik çamaşır makinesi,-,0,Enerji Etiketi: A / A / D,5 kg yıkama kapasitesi,Sıkma devri: 800 devir,Sıcak-soğuk su girişi,
WAA12160TR,arsiv,arsiv,Classixx 5 600,//media3.bosch-home.com/Product_Shots/600x600/MCSA025170_WAA12160TR_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/WAA12160TR?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAA12160TR,otomatik çamaşır makinesi,-,0,Enerji Etiketi: A / A / E,5 kg yıkama kapasitesi,Sıkma devri: 600 devir,Soğuk su girişi,
TWK8613,arsiv,arsiv,su ısıtıcı - Siyah,//media3.bosch-home.com/Product_Shots/600x600/MCSA046334_TWK8613_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK8613?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK8613,Styline,-,0,Kapasite: 1.5 l su,Güç: 2000-2400 watt (maksimum),Isı kontrolu: Isıtlan suyu 70°C- 80°C- 90°C- 100°C ye kadar ayarlama imkanı,Sıcak tutma fonksiyonu,
TWK7901,arsiv,arsiv,Kablosuz paslanmaz çelik kettle,//media3.bosch-home.com/Product_Shots/600x600/MCSA00673792_E2716_TWK7901_327416_korr_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK7901?breadcrumb=null,0,0,Su ısıtmanın zarif ve kolay hali,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK7901,Ana renk: Paslanmaz çelik- İkincil renk: Açık gri,-,0,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Gizlenmiş ısıtma aksamları,Kireç filtresi,Kablo sarma bölmesi,1-7lt kapasite
TWK7808,arsiv,arsiv,Kablosuz paslanmaz çelik kettle,//media3.bosch-home.com/Product_Shots/600x600/MCSA00726773_E5584_TWK7808_378383_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK7808?breadcrumb=null,0,0,Su ısıtmanın zarif ve kolay hali,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK7808,Ana renk: Altın- İkincil renk: Siyah,-,0,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Gizlenmiş ısıtma aksamları,Kireç filtresi,Kablo sarma bölmesi,1-7lt kapasite
TWK7805,su isiticilari kettle,kahvalti hazirlama grubu,Su ısıtıcı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00974417_F6090_TWK7805_595389_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/kahvalti-hazirlama-grubu/su-isiticilari-kettle/TWK7805?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK7805,Antrasit / Siyah,-,1470002400,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Gizlenmiş ısıtma aksamları,Kireç filtresi,Kablo sarma bölmesi,
TWK7101,su isiticilari kettle,kahvalti hazirlama grubu,Su ısıtıcı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00728153_E5617_TWK7101_379153_def.jpg,449,https://www.bosch-home.com.tr/urun-listesi/kahvalti-hazirlama-grubu/su-isiticilari-kettle/TWK7101?breadcrumb=null,0,0,-,449-00 TL,657-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK7101,Paslanmaz çelik / Siyah,-,1527544800,Gizlenmiş ısıtma aksamları,Kireç filtresi,Kablo sarma bölmesi,1.7 l kapasite,3lü güvenlik sistemi: Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti- kaldırıldığında otomatik kapanma
TWK7004,arsiv,arsiv,su ısıtıcı - irlanda yeşili,//media3.bosch-home.com/Product_Shots/600x600/MCSA005517_TWK7004_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK7004?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK7004,-,-,0,Güç: 2000-2400 watt (maksimum),gizli rezistanslı paslanmaz çelik zemin,çift taraflı su seviye göstergesi,çıkartılabilen kireç filtresi,
TWK6801,arsiv,arsiv,private collection,//media3.bosch-home.com/Product_Shots/600x600/MCSA024479_TWK6801_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK6801?breadcrumb=null,0,0,Çay keyfiniz- çaya ve size değer veren tasarımıyla,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK6801,su ısıtıcı - çelik,-,0,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Tek elle bir dokunuşta kapağı açma imkanı,Kireç filtresi,Kablo sarma bölmesi,1-7lt kapasite
TWK6303,arsiv,arsiv,Kablosuz paslanmaz çelik kettle,//media3.bosch-home.com/Product_Shots/600x600/MCSA00472620_D4078_TWK6303_97143_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK6303?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK6303,private collection,-,0,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Tek elle bir dokunuşta kapağı açma imkanı,Kireç filtresi,Kablo sarma bölmesi,1-7lt kapasite
TWK6008,arsiv,arsiv,Su ısıtıcı - plastik,//media3.bosch-home.com/Product_Shots/600x600/MCSA043463_TWK6008_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK6008?breadcrumb=null,0,0,Her gün artan çay keyfiniz için,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK6008,Özel koleksiyon,-,0,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Tek elle bir dokunuşta kapağı açma imkanı,Kireç filtresi,Kablo sarma bölmesi,1-7lt kapasite
TWK6004N,arsiv,arsiv,Su ısıtıcı - plastik,//media3.bosch-home.com/Product_Shots/600x600/MCSA024494_TWK6004_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK6004N?breadcrumb=null,0,0,Her gün artan çay keyfiniz için,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK6004N,private collection,-,0,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Tek elle bir dokunuşta kapağı açma imkanı,Kireç filtresi,Kablo sarma bölmesi,1-7lt kapasite
TWK6001,arsiv,arsiv,private collection,//media3.bosch-home.com/Product_Shots/600x600/MCSA00449688_MCSA024482_TWK6001_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK6001?breadcrumb=null,0,0,Her gün artan çay keyfiniz için,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK6001,su ısıtıcı - beyaz,-,0,Otomatik kapanma- aşırı ısınma ve susuz çalışma emniyeti,Tek elle bir dokunuşta kapağı açma imkanı,Kireç filtresi,Kablo sarma bölmesi,1-7lt kapasite
TWK5508,arsiv,arsiv,kablosuz plastik su kaynatici,//media3.bosch-home.com/Product_Shots/600x600/no-picture-available.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TWK5508?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK5508,-,-,0,1.5 l kapasite,2000 W,Çelik zemin altında gizli rezistans,Cihazın dışında her iki yanda su seviye göstergeleri,
TWK3A011,su isiticilari kettle,kahvalti hazirlama grubu,Su ısıtıcı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00474827_D4142_TWK3A011_98713_def.jpg,159,https://www.bosch-home.com.tr/urun-listesi/kahvalti-hazirlama-grubu/su-isiticilari-kettle/TWK3A011?breadcrumb=null,0,0,-,159-00 TL,321-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK3A011,Beyaz,-,1527544800,Güvenlik için kapak kilidi,Geniş ağzı ve çıkartılabilir kapağı sayesinde koloayca temizlenir,1.7 l kapasite,,
TWK1201N,su isiticilari kettle,kahvalti hazirlama grubu,Su ısıtıcı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00762512_E6316_TWK1201N_407402_def.jpg,279,https://www.bosch-home.com.tr/urun-listesi/kahvalti-hazirlama-grubu/su-isiticilari-kettle/TWK1201N?breadcrumb=null,0,0,Bosch- gelenek yaratır,279-00 TL,410-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=TWK1201N,Beyaz,-,1527544800,Gizlenmiş ısıtma aksamları,Kablo sarma bölmesi,1.7 l kapasite,,
TTA3000,arsiv,arsiv,Çay makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA045377_TTA3000_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TTA3000?breadcrumb=null,0,0,Tek dokunuşla çay keyfi,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TTA3000,Ana renk: Pastel yeşil- İkincil renk: Açık gri,-,0,Su kapasitesi: 1.75 l Çay kapasitesi 1.2 l,Ekstra büyük çay süzgeçli cam demlik,Sıcak tutma fonksiyonu,2 saat sonra otomatik kapanma,
TTA2009,arsiv,arsiv,Çay makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA021945_TTA2009_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TTA2009?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TTA2009,-,-,0,güç: 1500-1785 watt (maksimum),çay kapasitesi: 0.7 l,su kapasitesi: 2 l,su seviye göstergeli- şeffaf su ısıtıcısı,
TKM6003,filtre kahve makineleri,kahve makineleri,Coffeexx Plus Türk Kahvesi Makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA02990580_J2029_2305260_TKM6003_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/kahve-makineleri/filtre-kahve-makineleri/TKM6003?breadcrumb=null,0,0,Tek seferde 6 fincana kadar Türk Kahvesi yapma imkanı!,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKM6003,-,-,1553468400,Kolayca ön panelden seçilebilen 3 çeşit bardak boyutu seçeneği,25 finaca kadar tekrar doldurmaya gerek kalmadan 1.4lt çıkarılabilir su haznesi,,,
TKA8013,arsiv,arsiv,kahve makinası - 10 fincan,//media3.bosch-home.com/Product_Shots/600x600/MCSA046335_TKA8013_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA8013?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA8013,Styline,-,0,Güç: 1160 watt (maksimum),10/15 fincan kapasiteli- 1.25 l,Otomatik Aroma Kontrol sistemi ile mükemmel kahve yoğunluğu- küçük fincan seçimlerinde bile,Dual Heating System fonksiyonu ile kahve damıtma ve sıcak tutma seçeneklerinde otomatik derece ayarı,
TKA6643,arsiv,arsiv,Filtre Kahve makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00776210_E7168_TKA6643_423550_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA6643?breadcrumb=null,0,0,Gözünüze ve damak zevkinize hitap eder,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA6643,-,-,0,Nefis kahve aroması için özel demleme ve aroma tekniği,Rahat temizlik için kolay çıkarılabilir filtre,Kolayca doldurmak için tasarlanan çıkartılabilir su haznesi,Demliği çıkartırken devreye giren damlama emniyeti,Sıcak tutma ve güvenlik için otomatik kapanma özelliği
TKA6634,arsiv,arsiv,private collection,//media3.bosch-home.com/Product_Shots/600x600/MCSA025687_TKA6634_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA6634?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA6634,-,-,0,güç: 1100 watt (maksimum),15 fincan kapasiteli,"kireç çözme"" uyarısı",2 saat onunda otomatik kapanma,
TKA6631V,arsiv,arsiv,Filtre kahve makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA025686_TKA6631_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA6631V?breadcrumb=null,0,0,Gözünüze ve damak zevkinize hitap eder,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA6631V,Paslanmaz çelik ön panel,-,0,Nefis kahve aroması için özel demleme ve aroma tekniği,Rahat temizlik için kolay çıkarılabilir filtre,Kolayca doldurmak için tasarlanan çıkartılabilir su haznesi,Demliği çıkartırken devreye giren damlama emniyeti,Sıcak tutma ve güvenlik için otomatik kapanma özelliği
TKA6323,arsiv,arsiv,kahve makinası - 10 fincan,//media3.bosch-home.com/Product_Shots/600x600/MCSA00471702_D4057_TKA6323_96688_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA6323?breadcrumb=null,0,0,Lezzet bağımlılığı ve aynı zamanda mutfağınızın yıldızı,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA6323,private collection,-,0,Nefis kahve aroması için özel demleme ve aroma tekniği,Rahat temizlik için kolay çıkarılabilir filtre,Kolayca doldurmak için tasarlanan çıkartılabilir su haznesi,Demliği çıkartırken devreye giren damlama emniyeti,4 fincana kadar ideal kahve lezzeti için iki kademeli ayar
TKA6034,arsiv,arsiv,Filtre Kahve makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00776205_E7166_TKA6034_423548_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA6034?breadcrumb=null,0,0,En iyi kahve için kalite ve konfor,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA6034,-,-,0,Nefis kahve aroması için özel demleme ve aroma tekniği,Rahat temizlik için kolay çıkarılabilir filtre,Kolayca doldurmak için tasarlanan çıkartılabilir su haznesi,Demliği çıkartırken devreye giren damlama emniyeti,Sıcak tutma ve güvenlik için otomatik kapanma özelliği
TKA6024V,arsiv,arsiv,Filtre kahve makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA025683_TKA6024_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA6024V?breadcrumb=null,0,0,En iyi kahve için kalite ve konfor,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA6024V,Ana renk: kırmızı- İkincil renk: Açık gri,-,0,Nefis kahve aroması için özel demleme ve aroma tekniği,Rahat temizlik için kolay çıkarılabilir filtre,Kolayca doldurmak için tasarlanan çıkartılabilir su haznesi,Demliği çıkartırken devreye giren damlama emniyeti,4 fincana kadar ideal kahve lezzeti için iki kademeli ayar
TKA3A011,arsiv,arsiv,Filtre Kahve makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00474781_D4349_TKA3A011_98689_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA3A011?breadcrumb=null,0,0,İyi bir kahve için ihtiyacınız olan her şey,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA3A011,-,-,0,Mükemmel aroma için güçlü 1100 Watt'lık ısıtma,Sürahinin kırılmaması için özel tasarım,Rahat temizlik için kolay çıkarılabilir filtre,Demliği çıkartırken devreye giren damlama emniyeti,Kablo muhafaza yeri
TKA3020,arsiv,arsiv,TKA3020,//media3.bosch-home.com/Product_Shots/600x600/MCSA004937_TKA3020_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA3020?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA3020,-,-,0,çelik devamlı filtre,2 kademeli aroma seçimi,kireçlenmeye karşı daha dayanıklı paslanmaz çelik rezistans,damlama emniyeti,
TKA2801,arsiv,arsiv,Kahve Makinası,//media3.bosch-home.com/Product_Shots/600x600/MCSA004410_TKA2801_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA2801?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA2801,-,-,0,Önden kullanımlı kompakt dizayn,1x4- damlama emniyetli- çıkarılabilen filtre,çift taraflı su seviye göstergesi,ışıklandırılmış açma/kapama şalteri,
TKA1401,arsiv,arsiv,Kahve Makinası,//media3.bosch-home.com/Product_Shots/600x600/MCSA003102_TKA1401_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TKA1401?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TKA1401,-,-,0,damlama emniyeti,ışıklandırılmış açma/kapama şalteri,kapaklı cam sürahi,8 fincan kapasiteli- 1 l,
TFB4650,arsiv,arsiv,masa ve teras ızgarası,//media3.bosch-home.com/Product_Shots/600x600/MCSA005606_TFB4650_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TFB4650?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TFB4650,-,-,0,2100 W,İçerde ve dışarda kullanılabilir,Kademesiz ısı ayarı,Açma/kapama ısı ayarlayıcısına entegre edilmiş,
TFB3401,arsiv,arsiv,tost makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA004628_TFB3401_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TFB3401?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TFB3401,-,-,0,Güç: 700 W watt,2 sandviç kapasitesi,cool-touch dış gövde,yapışmaz yüzeyli tost plakaları,
TFB3201,arsiv,arsiv,Fritöz,//media3.bosch-home.com/Product_Shots/600x600/MCSA005522_TFB3201_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/TFB3201?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=TFB3201,-,-,0,1-75- 2-2 litre yağ kapasitesi,Cool-Touch-gövde sadece ılık hissedilir,dışarı çıkarılabilen rezistans,Çelikten rezistanslar,
